location,target_end_date,observed,trend
LV,2022-06-25,11,Increasing
MT,2022-06-25,10,Increasing
NL,2022-06-25,11,Increasing
NO,2022-06-25,30,Stable
PL,2022-06-25,24,Decreasing
PT,2022-06-25,267,Stable
RO,2022-06-25,12,Decreasing
SE,2022-06-25,18,Decreasing
SI,2022-06-25,2,Decreasing
SK,2022-06-25,12,Increasing
AT,2022-07-02,42,Increasing
BE,2022-07-02,35,Decreasing
BG,2022-07-02,11,Decreasing
CH,2022-07-02,10,Stable
CY,2022-07-02,3,Increasing
CZ,2022-07-02,8,Decreasing
DE,2022-07-02,539,Increasing
DK,2022-07-02,33,Increasing
EE,2022-07-02,3,Increasing
ES,2022-07-02,312,Stable
FI,2022-07-02,43,Decreasing
FR,2022-07-02,249,Stable
GB,2022-07-02,530,Increasing
GR,2022-07-02,114,Stable
HR,2022-07-02,25,Increasing
HU,2022-07-02,21,Stable
IE,2022-07-02,30,Decreasing
IS,2022-07-02,26,Increasing
IT,2022-07-02,430,Stable
LI,2022-07-02,0,Decreasing
LT,2022-07-02,9,Increasing
LU,2022-07-02,6,Increasing
LV,2022-07-02,5,Decreasing
MT,2022-07-02,7,Increasing
NL,2022-07-02,26,Increasing
NO,2022-07-02,57,Increasing
PL,2022-07-02,18,Decreasing
PT,2022-07-02,136,Decreasing
RO,2022-07-02,13,Decreasing
SE,2022-07-02,31,Decreasing
SI,2022-07-02,4,Stable
SK,2022-07-02,5,Decreasing
AT,2022-07-09,42,Increasing
BE,2022-07-09,59,Increasing
BG,2022-07-09,9,Decreasing
CH,2022-07-09,10,Increasing
CY,2022-07-09,4,Increasing
CZ,2022-07-09,11,Increasing
DE,2022-07-09,569,Increasing
DK,2022-07-09,39,Increasing
EE,2022-07-09,8,Decreasing
ES,2022-07-09,619,Increasing
FI,2022-07-09,66,Increasing
FR,2022-07-09,417,Increasing
GB,2022-07-09,686,Increasing
GR,2022-07-09,172,Increasing
HR,2022-07-09,30,Increasing
HU,2022-07-09,14,Decreasing
IE,2022-07-09,37,Increasing
IS,2022-07-09,0,Stable
IT,2022-07-09,574,Increasing
LI,2022-07-09,0,Stable
LT,2022-07-09,4,Stable
LU,2022-07-09,3,Increasing
LV,2022-07-09,9,Increasing
MT,2022-07-09,9,Increasing
NL,2022-07-09,24,Increasing
NO,2022-07-09,78,Increasing
PL,2022-07-09,18,Decreasing
PT,2022-07-09,142,Decreasing
RO,2022-07-09,16,Increasing
SE,2022-07-09,20,Decreasing
SI,2022-07-09,7,Increasing
SK,2022-07-09,12,Decreasing
AT,2022-07-16,64,Increasing
BE,2022-07-16,74,Increasing
BG,2022-07-16,25,Increasing
CH,2022-07-16,15,Increasing
CY,2022-07-16,7,Increasing
CZ,2022-07-16,20,Increasing
DE,2022-07-16,641,Increasing
DK,2022-07-16,41,Increasing
EE,2022-07-16,9,Increasing
ES,2022-07-16,618,Increasing
FI,2022-07-16,71,Increasing
FR,2022-07-16,385,Increasing
GB,2022-07-16,869,Increasing
GR,2022-07-16,28,Decreasing
HR,2022-07-16,44,Increasing
HU,2022-07-16,35,Stable
IE,2022-07-16,35,Increasing
IS,2022-07-16,0,Stable
IT,2022-07-16,784,Increasing
LI,2022-07-16,0,Stable
LT,2022-07-16,10,Increasing
LU,2022-07-16,6,Increasing
LV,2022-07-16,6,Decreasing
MT,2022-07-16,16,Increasing
NL,2022-07-16,18,Increasing
NO,2022-07-16,89,Increasing
PL,2022-07-16,17,Decreasing
PT,2022-07-16,90,Decreasing
RO,2022-07-16,57,Increasing
SE,2022-07-16,59,Increasing
SI,2022-07-16,8,Increasing
SK,2022-07-16,12,Stable
AT,2022-07-23,63,Increasing
BE,2022-07-23,67,Increasing
BG,2022-07-23,38,Increasing
CH,2022-07-23,19,Increasing
CY,2022-07-23,13,Increasing
CZ,2022-07-23,31,Increasing
DE,2022-07-23,662,Increasing
DK,2022-07-23,40,Increasing
EE,2022-07-23,4,Increasing
ES,2022-07-23,839,Increasing
FI,2022-07-23,0,Decreasing
FR,2022-07-23,923,Increasing
GB,2022-07-23,1059,Increasing
GR,2022-07-23,231,Increasing
HR,2022-07-23,59,Increasing
HU,2022-07-23,40,Increasing
IE,2022-07-23,49,Increasing
IS,2022-07-23,0,Decreasing
IT,2022-07-23,952,Increasing
LI,2022-07-23,0,Stable
LT,2022-07-23,9,Stable
LU,2022-07-23,4,Decreasing
LV,2022-07-23,4,Decreasing
MT,2022-07-23,13,Increasing
NL,2022-07-23,34,Increasing
NO,2022-07-23,92,Increasing
PL,2022-07-23,40,Increasing
PT,2022-07-23,147,Stable
RO,2022-07-23,41,Increasing
SE,2022-07-23,46,Increasing
SI,2022-07-23,14,Increasing
SK,2022-07-23,24,Increasing
AT,2022-07-30,91,Increasing
BE,2022-07-30,110,Increasing
BG,2022-07-30,48,Increasing
CH,2022-07-30,15,Increasing
CY,2022-07-30,16,Increasing
CZ,2022-07-30,86,Increasing
DE,2022-07-30,794,Increasing
DK,2022-07-30,48,Increasing
EE,2022-07-30,8,Stable
ES,2022-07-30,532,Stable
FI,2022-07-30,0,Decreasing
FR,2022-07-30,613,Increasing
GB,2022-07-30,792,Stable
GR,2022-07-30,292,Increasing
HR,2022-07-30,94,Increasing
HU,2022-07-30,54,Increasing
IE,2022-07-30,55,Increasing
IS,2022-07-30,0,Stable
IT,2022-07-30,1205,Increasing
LI,2022-07-30,1,Increasing
LT,2022-07-30,11,Increasing
LU,2022-07-30,2,Decreasing
LV,2022-07-30,13,Increasing
MT,2022-07-30,8,Stable
NL,2022-07-30,36,Increasing
NO,2022-07-30,27,Decreasing
PL,2022-07-30,60,Increasing
PT,2022-07-30,64,Decreasing
RO,2022-07-30,130,Increasing
SE,2022-07-30,109,Increasing
SI,2022-07-30,13,Increasing
SK,2022-07-30,24,Increasing
AT,2022-08-06,94,Increasing
BE,2022-08-06,68,Stable
BG,2022-08-06,54,Increasing
CH,2022-08-06,27,Increasing
CY,2022-08-06,28,Increasing
CZ,2022-08-06,86,Increasing
DE,2022-08-06,862,Increasing
DK,2022-08-06,62,Increasing
EE,2022-08-06,8,Stable
ES,2022-08-06,375,Decreasing
FI,2022-08-06,239,Increasing
FR,2022-08-06,532,Increasing
GB,2022-08-06,631,Decreasing
GR,2022-08-06,378,Increasing
HR,2022-08-06,89,Increasing
HU,2022-08-06,96,Increasing
IE,2022-08-06,25,Decreasing
IS,2022-08-06,0,Stable
IT,2022-08-06,1059,Increasing
LI,2022-08-06,0,Stable
LT,2022-08-06,10,Stable
LU,2022-08-06,6,Stable
LV,2022-08-06,9,Increasing
MT,2022-08-06,2,Decreasing
NL,2022-08-06,19,Stable
NO,2022-08-06,0,Decreasing
PL,2022-08-06,90,Increasing
PT,2022-08-06,72,Decreasing
RO,2022-08-06,188,Increasing
SE,2022-08-06,75,Increasing
SI,2022-08-06,27,Increasing
SK,2022-08-06,17,Increasing
AT,2022-08-13,74,Stable
BE,2022-08-13,68,Stable
BG,2022-08-13,55,Increasing
CH,2022-08-13,21,Stable
CY,2022-08-13,6,Decreasing
CZ,2022-08-13,86,Increasing
DE,2022-08-13,844,Increasing
DK,2022-08-13,91,Increasing
EE,2022-08-13,6,Increasing
ES,2022-08-13,573,Decreasing
FI,2022-08-13,99,Increasing
FR,2022-08-13,513,Decreasing
GB,2022-08-13,653,Decreasing
GR,2022-08-13,345,Increasing
HR,2022-08-13,95,Increasing
HU,2022-08-13,80,Increasing
IE,2022-08-13,43,Stable
IS,2022-08-13,0,Stable
IT,2022-08-13,920,Stable
LI,2022-08-13,0,Stable
LT,2022-08-13,12,Increasing
LU,2022-08-13,4,Stable
LV,2022-08-13,8,Increasing
MT,2022-08-13,2,Decreasing
NL,2022-08-13,31,Stable
NO,2022-08-13,211,Increasing
PL,2022-08-13,113,Increasing
PT,2022-08-13,58,Decreasing
RO,2022-08-13,165,Increasing
SE,2022-08-13,95,Increasing
SI,2022-08-13,24,Increasing
SK,2022-08-13,0,Decreasing
AT,2022-08-20,61,Decreasing
BE,2022-08-20,72,Decreasing
BG,2022-08-20,55,Stable
CH,2022-08-20,14,Stable
CY,2022-08-20,3,Decreasing
CZ,2022-08-20,78,Stable
DE,2022-08-20,822,Stable
DK,2022-08-20,54,Stable
EE,2022-08-20,8,Stable
ES,2022-08-20,461,Stable
FI,2022-08-20,117,Increasing
FR,2022-08-20,416,Decreasing
GB,2022-08-20,508,Decreasing
GR,2022-08-20,306,Stable
HR,2022-08-20,75,Decreasing
HU,2022-08-20,117,Increasing
IE,2022-08-20,39,Decreasing
IS,2022-08-20,0,Stable
IT,2022-08-20,677,Decreasing
LI,2022-08-20,0,Decreasing
LT,2022-08-20,24,Increasing
LU,2022-08-20,2,Stable
LV,2022-08-20,11,Decreasing
MT,2022-08-20,2,Decreasing
NL,2022-08-20,32,Stable
NO,2022-08-20,56,Increasing
PL,2022-08-20,108,Increasing
PT,2022-08-20,50,Decreasing
RO,2022-08-20,147,Stable
SE,2022-08-20,154,Increasing
SI,2022-08-20,11,Stable
SK,2022-08-20,0,Decreasing
AT,2022-08-27,67,Decreasing
BE,2022-08-27,60,Stable
BG,2022-08-27,44,Decreasing
CH,2022-08-27,13,Decreasing
CY,2022-08-27,16,Decreasing
CZ,2022-08-27,68,Decreasing
DE,2022-08-27,620,Decreasing
DK,2022-08-27,47,Decreasing
EE,2022-08-27,5,Decreasing
ES,2022-08-27,326,Stable
FI,2022-08-27,110,Decreasing
FR,2022-08-27,350,Decreasing
GB,2022-08-27,401,Decreasing
GR,2022-08-27,307,Decreasing
HR,2022-08-27,87,Stable
HU,2022-08-27,108,Stable
IE,2022-08-27,38,Increasing
IS,2022-08-27,0,Stable
IT,2022-08-27,647,Decreasing
LI,2022-08-27,0,Stable
LT,2022-08-27,22,Increasing
LU,2022-08-27,1,Decreasing
LV,2022-08-27,17,Increasing
MT,2022-08-27,2,Stable
NL,2022-08-27,20,Stable
NO,2022-08-27,63,Increasing
PL,2022-08-27,149,Increasing
PT,2022-08-27,41,Decreasing
RO,2022-08-27,148,Decreasing
SE,2022-08-27,128,Increasing
SI,2022-08-27,18,Decreasing
SK,2022-08-27,0,Decreasing
AT,2022-09-03,46,Decreasing
BE,2022-09-03,38,Decreasing
BG,2022-09-03,26,Decreasing
CH,2022-09-03,9,Decreasing
CY,2022-09-03,4,Decreasing
CZ,2022-09-03,61,Decreasing
DE,2022-09-03,639,Decreasing
DK,2022-09-03,43,Decreasing
EE,2022-09-03,4,Decreasing
ES,2022-09-03,350,Decreasing
FI,2022-09-03,113,Stable
FR,2022-09-03,298,Decreasing
GB,2022-09-03,376,Decreasing
GR,2022-09-03,217,Decreasing
HR,2022-09-03,89,Stable
HU,2022-09-03,100,Increasing
IE,2022-09-03,19,Decreasing
IS,2022-09-03,34,Increasing
IT,2022-09-03,496,Decreasing
LI,2022-09-03,0,Stable
LT,2022-09-03,17,Increasing
LU,2022-09-03,1,Decreasing
LV,2022-09-03,12,Increasing
MT,2022-09-03,0,Decreasing
NL,2022-09-03,11,Decreasing
NO,2022-09-03,27,Decreasing
PL,2022-09-03,123,Stable
PT,2022-09-03,52,Stable
RO,2022-09-03,135,Decreasing
SE,2022-09-03,94,Stable
SI,2022-09-03,13,Decreasing
SK,2022-09-03,0,Stable
AT,2022-09-10,19,Decreasing
BE,2022-09-10,41,Decreasing
BG,2022-09-10,35,Decreasing
CH,2022-09-10,12,Decreasing
CY,2022-09-10,1,Decreasing
CZ,2022-09-10,58,Decreasing
DE,2022-09-10,575,Decreasing
DK,2022-09-10,32,Decreasing
EE,2022-09-10,6,Decreasing
ES,2022-09-10,326,Decreasing
FI,2022-09-10,78,Decreasing
FR,2022-09-10,279,Decreasing
GB,2022-09-10,307,Decreasing
GR,2022-09-10,205,Decreasing
HR,2022-09-10,57,Decreasing
HU,2022-09-10,76,Decreasing
IE,2022-09-10,31,Decreasing
IS,2022-09-10,0,Stable
IT,2022-09-10,402,Decreasing
LI,2022-09-10,0,Stable
LT,2022-09-10,1,Decreasing
LU,2022-09-10,0,Decreasing
LV,2022-09-10,8,Decreasing
MT,2022-09-10,1,Decreasing
NL,2022-09-10,8,Decreasing
NO,2022-09-10,24,Decreasing
PL,2022-09-10,99,Stable
PT,2022-09-10,44,Stable
RO,2022-09-10,83,Decreasing
SE,2022-09-10,102,Decreasing
SI,2022-09-10,5,Decreasing
SK,2022-09-10,0,Stable
AT,2022-09-17,NA,NA
BE,2022-09-17,50,Decreasing
BG,2022-09-17,30,Decreasing
CH,2022-09-17,5,Decreasing
CY,2022-09-17,5,Decreasing
CZ,2022-09-17,47,Decreasing
DE,2022-09-17,628,Stable
DK,2022-09-17,25,Decreasing
EE,2022-09-17,4,Decreasing
ES,2022-09-17,595,Increasing
FI,2022-09-17,90,Decreasing
FR,2022-09-17,178,Decreasing
GB,2022-09-17,289,Decreasing
GR,2022-09-17,137,Decreasing
HR,2022-09-17,45,Decreasing
HU,2022-09-17,42,Decreasing
IE,2022-09-17,31,Decreasing
IS,2022-09-17,0,Stable
IT,2022-09-17,342,Decreasing
LI,2022-09-17,0,Stable
LT,2022-09-17,10,Decreasing
LU,2022-09-17,3,Increasing
LV,2022-09-17,12,Decreasing
MT,2022-09-17,1,Decreasing
NL,2022-09-17,13,Decreasing
NO,2022-09-17,34,Decreasing
PL,2022-09-17,99,Decreasing
PT,2022-09-17,42,Stable
RO,2022-09-17,63,Decreasing
SE,2022-09-17,94,Decreasing
SI,2022-09-17,11,Decreasing
SK,2022-09-17,197,Increasing
AT,2022-09-24,42,NA
BE,2022-09-24,22,Decreasing
BG,2022-09-24,21,Decreasing
CH,2022-09-24,6,Decreasing
CY,2022-09-24,2,Decreasing
CZ,2022-09-24,59,Stable
DE,2022-09-24,523,Decreasing
DK,2022-09-24,33,Decreasing
EE,2022-09-24,6,Increasing
ES,2022-09-24,284,Decreasing
FI,2022-09-24,70,Decreasing
FR,2022-09-24,207,Decreasing
GB,2022-09-24,328,Stable
GR,2022-09-24,116,Decreasing
HR,2022-09-24,38,Decreasing
HU,2022-09-24,48,Decreasing
IE,2022-09-24,21,Stable
IS,2022-09-24,0,Decreasing
IT,2022-09-24,321,Decreasing
LI,2022-09-24,0,Stable
LT,2022-09-24,9,Decreasing
LU,2022-09-24,1,Stable
LV,2022-09-24,12,Stable
MT,2022-09-24,1,Increasing
NL,2022-09-24,11,Stable
NO,2022-09-24,27,Stable
PL,2022-09-24,105,Decreasing
PT,2022-09-24,40,Decreasing
RO,2022-09-24,60,Decreasing
SE,2022-09-24,78,Decreasing
SI,2022-09-24,7,Decreasing
SK,2022-09-24,13,Increasing
AT,2022-10-01,42,NA
BE,2022-10-01,26,Decreasing
BG,2022-10-01,21,Decreasing
CH,2022-10-01,11,Stable
CY,2022-10-01,2,Increasing
CZ,2022-10-01,95,Increasing
DE,2022-10-01,580,Stable
DK,2022-10-01,48,Increasing
EE,2022-10-01,14,Increasing
ES,2022-10-01,170,Decreasing
FI,2022-10-01,53,Decreasing
FR,2022-10-01,213,Decreasing
GB,2022-10-01,439,Increasing
GR,2022-10-01,101,Decreasing
HR,2022-10-01,37,Decreasing
HU,2022-10-01,46,Decreasing
IE,2022-10-01,20,Decreasing
IS,2022-10-01,0,Stable
IT,2022-10-01,263,Decreasing
LI,2022-10-01,0,Stable
LT,2022-10-01,7,Increasing
LU,2022-10-01,2,Increasing
LV,2022-10-01,13,Increasing
MT,2022-10-01,2,Increasing
NL,2022-10-01,13,Increasing
NO,2022-10-01,33,Increasing
PL,2022-10-01,142,Increasing
PT,2022-10-01,40,Stable
RO,2022-10-01,55,Decreasing
SE,2022-10-01,47,Decreasing
SI,2022-10-01,15,Increasing
SK,2022-10-01,13,Increasing
AT,2022-10-08,69,NA
BE,2022-10-08,43,Decreasing
BG,2022-10-08,28,Stable
CH,2022-10-08,8,Increasing
CY,2022-10-08,5,Stable
CZ,2022-10-08,127,Increasing
DE,2022-10-08,458,Decreasing
DK,2022-10-08,47,Increasing
EE,2022-10-08,11,Increasing
ES,2022-10-08,289,Decreasing
FI,2022-10-08,168,Increasing
FR,2022-10-08,309,Increasing
GB,2022-10-08,615,Increasing
GR,2022-10-08,89,Decreasing
HR,2022-10-08,47,Stable
HU,2022-10-08,73,Increasing
IE,2022-10-08,17,Decreasing
IS,2022-10-08,0,Stable
IT,2022-10-08,348,Stable
LI,2022-10-08,0,Stable
LT,2022-10-08,19,Increasing
LU,2022-10-08,4,Increasing
LV,2022-10-08,18,Increasing
MT,2022-10-08,0,Decreasing
NL,2022-10-08,42,Increasing
NO,2022-10-08,23,Decreasing
PL,2022-10-08,158,Increasing
PT,2022-10-08,44,Stable
RO,2022-10-08,49,Decreasing
SE,2022-10-08,49,Decreasing
SI,2022-10-08,11,Stable
SK,2022-10-08,16,Decreasing
AT,2022-10-15,99,Increasing
BE,2022-10-15,60,Increasing
BG,2022-10-15,38,Increasing
CH,2022-10-15,5,Stable
CY,2022-10-15,2,Stable
CZ,2022-10-15,146,Increasing
DE,2022-10-15,854,Increasing
DK,2022-10-15,52,Increasing
EE,2022-10-15,21,Increasing
ES,2022-10-15,173,Decreasing
FI,2022-10-15,93,Increasing
FR,2022-10-15,390,Increasing
GB,2022-10-15,744,Increasing
GR,2022-10-15,113,Stable
HR,2022-10-15,53,Increasing
HU,2022-10-15,104,Increasing
IE,2022-10-15,29,Increasing
IS,2022-10-15,0,Stable
IT,2022-10-15,478,Increasing
LI,2022-10-15,0,Stable
LT,2022-10-15,16,Increasing
LU,2022-10-15,3,Increasing
LV,2022-10-15,16,Increasing
MT,2022-10-15,0,Decreasing
NL,2022-10-15,29,Increasing
NO,2022-10-15,32,Increasing
PL,2022-10-15,144,Increasing
PT,2022-10-15,50,Increasing
RO,2022-10-15,43,Decreasing
SE,2022-10-15,164,Increasing
SI,2022-10-15,13,Increasing
SK,2022-10-15,32,Increasing
AT,2022-10-22,58,Increasing
BE,2022-10-22,70,Increasing
BG,2022-10-22,37,Increasing
CH,2022-10-22,20,Increasing
CY,2022-10-22,2,Stable
CZ,2022-10-22,112,Stable
DE,2022-10-22,1018,Increasing
DK,2022-10-22,74,Increasing
EE,2022-10-22,16,Stable
ES,2022-10-22,221,Increasing
FI,2022-10-22,165,Increasing
FR,2022-10-22,517,Increasing
GB,2022-10-22,762,Increasing
GR,2022-10-22,113,Stable
HR,2022-10-22,58,Increasing
HU,2022-10-22,118,Increasing
IE,2022-10-22,22,Stable
IS,2022-10-22,0,Stable
IT,2022-10-22,586,Increasing
LI,2022-10-22,0,Stable
LT,2022-10-22,18,Increasing
LU,2022-10-22,3,Increasing
LV,2022-10-22,11,Stable
MT,2022-10-22,2,Stable
NL,2022-10-22,50,Increasing
NO,2022-10-22,34,Stable
PL,2022-10-22,129,Stable
PT,2022-10-22,3,Decreasing
RO,2022-10-22,42,Decreasing
SE,2022-10-22,124,Increasing
SI,2022-10-22,21,Increasing
SK,2022-10-22,44,Increasing
AT,2022-10-29,NA,NA
BE,2022-10-29,56,Increasing
BG,2022-10-29,39,Increasing
CH,2022-10-29,20,Increasing
CY,2022-10-29,3,Decreasing
CZ,2022-10-29,78,Decreasing
DE,2022-10-29,1099,Increasing
DK,2022-10-29,74,Increasing
EE,2022-10-29,10,Stable
ES,2022-10-29,216,Decreasing
FI,2022-10-29,161,Stable
FR,2022-10-29,490,Increasing
GB,2022-10-29,697,Stable
GR,2022-10-29,148,Increasing
HR,2022-10-29,58,Increasing
HU,2022-10-29,140,Increasing
IE,2022-10-29,33,Increasing
IS,2022-10-29,0,Stable
IT,2022-10-29,559,Increasing
LI,2022-10-29,1,Increasing
LT,2022-10-29,18,Stable
LU,2022-10-29,6,Increasing
LV,2022-10-29,14,Decreasing
MT,2022-10-29,0,Stable
NL,2022-10-29,40,Stable
NO,2022-10-29,21,Stable
PL,2022-10-29,95,Decreasing
PT,2022-10-29,81,Increasing
RO,2022-10-29,25,Decreasing
SE,2022-10-29,97,Increasing
SI,2022-10-29,15,Increasing
SK,2022-10-29,46,Increasing
AT,2022-11-05,60,NA
BE,2022-11-05,39,Decreasing
BG,2022-11-05,56,Increasing
CH,2022-11-05,19,Increasing
CY,2022-11-05,6,Increasing
CZ,2022-11-05,78,Decreasing
DE,2022-11-05,951,Stable
DK,2022-11-05,66,Increasing
EE,2022-11-05,9,Decreasing
ES,2022-11-05,161,Stable
FI,2022-11-05,173,Increasing
FR,2022-11-05,445,Stable
GB,2022-11-05,596,Decreasing
GR,2022-11-05,176,Increasing
HR,2022-11-05,57,Stable
HU,2022-11-05,0,Decreasing
IE,2022-11-05,23,Decreasing
IS,2022-11-05,6,Increasing
IT,2022-11-05,335,Decreasing
LI,2022-11-05,0,Stable
LT,2022-11-05,7,Decreasing
LU,2022-11-05,2,Decreasing
LV,2022-11-05,9,Decreasing
MT,2022-11-05,0,Stable
NL,2022-11-05,35,Increasing
NO,2022-11-05,30,Stable
PL,2022-11-05,46,Decreasing
PT,2022-11-05,19,Decreasing
RO,2022-11-05,25,Decreasing
SE,2022-11-05,94,Decreasing
SI,2022-11-05,8,Decreasing
SK,2022-11-05,32,Stable
AT,2022-11-12,54,NA
BE,2022-11-12,35,Decreasing
BG,2022-11-12,37,Stable
CH,2022-11-12,16,Decreasing
CY,2022-11-12,10,Increasing
CZ,2022-11-12,62,Decreasing
DE,2022-11-12,1075,Stable
DK,2022-11-12,47,Decreasing
EE,2022-11-12,9,Decreasing
ES,2022-11-12,118,Decreasing
FI,2022-11-12,172,Stable
FR,2022-11-12,394,Decreasing
GB,2022-11-12,429,Decreasing
GR,2022-11-12,138,Increasing
HR,2022-11-12,33,Decreasing
HU,2022-11-12,173,Increasing
IE,2022-11-12,34,Increasing
IS,2022-11-12,0,Stable
IT,2022-11-12,549,Stable
LI,2022-11-12,0,Stable
LT,2022-11-12,9,Decreasing
LU,2022-11-12,4,Increasing
LV,2022-11-12,14,Increasing
MT,2022-11-12,0,Decreasing
NL,2022-11-12,25,Decreasing
NO,2022-11-12,48,Increasing
PL,2022-11-12,40,Decreasing
PT,2022-11-12,111,Increasing
RO,2022-11-12,25,Decreasing
SE,2022-11-12,104,Decreasing
SI,2022-11-12,6,Decreasing
SK,2022-11-12,41,Stable
AT,2022-11-19,53,NA
BE,2022-11-19,45,Decreasing
BG,2022-11-19,44,Stable
CH,2022-11-19,13,Decreasing
CY,2022-11-19,8,Increasing
CZ,2022-11-19,41,Decreasing
DE,2022-11-19,1007,Stable
DK,2022-11-19,36,Decreasing
EE,2022-11-19,0,Decreasing
ES,2022-11-19,284,Increasing
FI,2022-11-19,260,Increasing
FR,2022-11-19,479,Stable
GB,2022-11-19,399,Decreasing
GR,2022-11-19,136,Stable
HR,2022-11-19,42,Decreasing
HU,2022-11-19,73,Decreasing
IE,2022-11-19,41,Increasing
IS,2022-11-19,0,Stable
IT,2022-11-19,533,Stable
LI,2022-11-19,0,Decreasing
LT,2022-11-19,7,Decreasing
LU,2022-11-19,3,Decreasing
LV,2022-11-19,7,Decreasing
MT,2022-11-19,0,Stable
NL,2022-11-19,22,Decreasing
NO,2022-11-19,39,Increasing
PL,2022-11-19,64,Decreasing
PT,2022-11-19,56,Decreasing
RO,2022-11-19,17,Decreasing
SE,2022-11-19,71,Decreasing
SI,2022-11-19,8,Decreasing
SK,2022-11-19,39,Decreasing
AT,2022-11-26,44,Decreasing
BE,2022-11-26,21,Decreasing
BG,2022-11-26,30,Decreasing
CH,2022-11-26,6,Decreasing
CY,2022-11-26,8,Increasing
CZ,2022-11-26,46,Decreasing
DE,2022-11-26,978,Stable
DK,2022-11-26,43,Decreasing
EE,2022-11-26,24,Increasing
ES,2022-11-26,260,Increasing
FI,2022-11-26,92,Decreasing
FR,2022-11-26,476,Stable
GB,2022-11-26,364,Decreasing
GR,2022-11-26,154,Stable
HR,2022-11-26,32,Decreasing
HU,2022-11-26,61,Increasing
IE,2022-11-26,29,Increasing
IS,2022-11-26,0,Decreasing
IT,2022-11-26,580,Increasing
LI,2022-11-26,0,Stable
LT,2022-11-26,15,Increasing
LU,2022-11-26,4,Increasing
LV,2022-11-26,4,Decreasing
MT,2022-11-26,1,Increasing
NL,2022-11-26,15,Decreasing
NO,2022-11-26,59,Increasing
PL,2022-11-26,32,Decreasing
PT,2022-11-26,55,Increasing
RO,2022-11-26,0,Decreasing
SE,2022-11-26,106,Stable
SI,2022-11-26,21,Increasing
SK,2022-11-26,18,Decreasing
AT,2022-12-03,44,Decreasing
BE,2022-12-03,19,Decreasing
BG,2022-12-03,22,Decreasing
CH,2022-12-03,21,Increasing
CY,2022-12-03,11,Stable
CZ,2022-12-03,104,Increasing
DE,2022-12-03,721,Decreasing
DK,2022-12-03,28,Decreasing
EE,2022-12-03,9,Stable
ES,2022-12-03,207,Increasing
FI,2022-12-03,183,Stable
FR,2022-12-03,437,Stable
GB,2022-12-03,370,Stable
GR,2022-12-03,131,Stable
HR,2022-12-03,47,Increasing
HU,2022-12-03,42,Decreasing
IE,2022-12-03,27,Decreasing
IS,2022-12-03,0,Stable
IT,2022-12-03,635,Increasing
LI,2022-12-03,0,Stable
LT,2022-12-03,6,Decreasing
LU,2022-12-03,7,Increasing
LV,2022-12-03,15,Stable
MT,2022-12-03,0,Stable
NL,2022-12-03,13,Decreasing
NO,2022-12-03,55,Stable
PL,2022-12-03,34,Stable
PT,2022-12-03,67,Decreasing
RO,2022-12-03,23,Stable
SE,2022-12-03,93,Stable
SI,2022-12-03,11,Increasing
SK,2022-12-03,13,Decreasing
AT,2022-12-10,34,Decreasing
BE,2022-12-10,39,Decreasing
BG,2022-12-10,12,Decreasing
CH,2022-12-10,10,Decreasing
CY,2022-12-10,5,Decreasing
CZ,2022-12-10,51,Increasing
DE,2022-12-10,742,Decreasing
DK,2022-12-10,38,Stable
EE,2022-12-10,9,Increasing
ES,2022-12-10,314,Stable
FI,2022-12-10,124,Decreasing
FR,2022-12-10,516,Stable
GB,2022-12-10,444,Stable
GR,2022-12-10,173,Increasing
HR,2022-12-10,57,Increasing
HU,2022-12-10,50,Decreasing
IE,2022-12-10,34,Decreasing
IS,2022-12-10,0,Stable
IT,2022-12-10,686,Increasing
LI,2022-12-10,1,Increasing
LT,2022-12-10,7,Stable
LU,2022-12-10,3,Stable
LV,2022-12-10,6,Stable
MT,2022-12-10,0,Stable
NL,2022-12-10,16,Decreasing
NO,2022-12-10,59,Increasing
PL,2022-12-10,42,Decreasing
PT,2022-12-10,67,Increasing
RO,2022-12-10,13,Decreasing
SE,2022-12-10,107,Increasing
SI,2022-12-10,10,Increasing
SK,2022-12-10,16,Decreasing
AT,2022-12-17,51,Increasing
BE,2022-12-17,55,Increasing
BG,2022-12-17,20,Decreasing
CH,2022-12-17,10,Increasing
CY,2022-12-17,8,Stable
CZ,2022-12-17,53,Stable
DE,2022-12-17,886,Stable
DK,2022-12-17,56,Increasing
EE,2022-12-17,15,Decreasing
ES,2022-12-17,236,Stable
FI,2022-12-17,211,Increasing
FR,2022-12-17,741,Increasing
GB,2022-12-17,528,Increasing
GR,2022-12-17,132,Stable
HR,2022-12-17,51,Increasing
HU,2022-12-17,43,Decreasing
IE,2022-12-17,39,Increasing
IS,2022-12-17,0,Stable
IT,2022-12-17,719,Increasing
LI,2022-12-17,0,Stable
LT,2022-12-17,10,Decreasing
LU,2022-12-17,4,Stable
LV,2022-12-17,13,Increasing
MT,2022-12-17,2,Increasing
NL,2022-12-17,6,Decreasing
NO,2022-12-17,73,Increasing
PL,2022-12-17,47,Increasing
PT,2022-12-17,59,Stable
RO,2022-12-17,21,Increasing
SE,2022-12-17,130,Increasing
SI,2022-12-17,19,Stable
SK,2022-12-17,25,Increasing
AT,2022-12-24,54,Increasing
BE,2022-12-24,73,Increasing
BG,2022-12-24,9,Decreasing
CH,2022-12-24,9,Decreasing
